Date,XLU_AUM,XLY_AUM,XLF_AUM,XLK_AUM,XLRE_AUM,XLE_AUM,XLP_AUM,XLI_AUM,XLB_AUM,XLC_AUM,XLV_AUM,Total_AUM,XLK_weight,XLF_weight,XLV_weight,XLY_weight,XLP_weight,XLE_weight,XLI_weight,XLU_weight,XLRE_weight,XLB_weight,XLC_weight
2019-06-27,9959201805.32,13884391723.11,23739824061.57,21300085233.39,3238153630.37,12250291104.48,12176829062.16,10429795451.64,4096733949.52,5614430079.07,18390249099.6,135079985200.22998,0.15768498346973267,0.17574642184317904,0.13614340475637457,0.1027864468783371,0.09014532422483022,0.0906891652847112,0.07721199729315814,0.0737281825324263,0.02397212011513077,0.030328208456992228,0.04156374514512784
2019-06-28,10082594342.1,13777363731.18,24300169501.31,21236471041.11,3243808235.91,12342546949.29,11941664935.89,10470011083.68,4284598017.36,5629951211.86,18370546985.53,135679726035.22,0.15651911793805803,0.17909948826843974,0.1353964038869104,0.10154327498865708,0.08801362801093923,0.09096824787283325,0.07716710071305845,0.07431172391579521,0.023907833032239215,0.03157876377379916,0.04149441759927026
2019-07-01,10054092002.78,13983068518.61,24707745073.33,21043555513.78,3240498892.64,12266194136.9,11994412110.69,10510636780.29,4301566277.54,5795756247.13,18489596364.11,136387121917.79999,0.15429283364790755,0.18115893000675876,0.13556702498094808,0.10252484488262421,0.08794387580023126,0.0899366007905995,0.07706473039752773,0.07371731187963307,0.023759566497730162,0.03153938742202169,0.04249489369401813
2019-07-02,10103073331.0,13889661321.49,24839537468.96,21083912415.68,3351639760.04,12171457278.73,12016184636.52,10562467373.37,4331560823.77,5823486940.03,18381284791.15,136554266140.73999,0.15439951465119234,0.18190231745201624,0.134607913107638,0.10171532324866794,0.08799567363304117,0.08913275009793878,0.07734996255982049,0.07398577588624908,0.024544379716307244,0.031720435737288985,0.042645953909839836
2019-07-03,10161119649.03,13922677354.94,24923774630.36,21633452097.03,3417789756.21,12229746510.62,12137230065.5,10521754964.63,4342086744.3,5891918325.16,18433464979.53,137615015077.31,0.15720270120870647,0.18111231987554707,0.13394951829329352,0.10117120829524638,0.0881969896866377,0.08886927421218911,0.0764578992976823,0.07383728907286491,0.024835878223680302,0.031552419929327356,0.04281450190482493
2019-07-05,10128289187.79,13937187396.02,25005767707.18,21183901507.82,3398483360.25,12214660098.12,12031056458.47,10575612479.94,4318890130.16,6071737199.43,18303461588.29,137169047113.47,0.1544364559906587,0.1822989095090421,0.1334372584300952,0.10160592122864845,0.08770970354935527,0.08904822447308902,0.07709911749398947,0.07383800792471498,0.02477587642231473,0.031485894383937035,0.04426463059415506
2019-07-08,10133642216.92,14019233930.21,25032850088.93,21066330178.39,3411084635.09,12240314642.21,12096976216.91,10440251241.84,4273504409.36,5859053680.22,18037055086.95,136610296327.03,0.15420748468299583,0.1832427771696221,0.13203291092913874,0.1026220885770535,0.0885509843851826,0.08960023491134252,0.07642360438811427,0.07417919797685803,0.024969454915200823,0.03128244740154652,0.042888814662945106
2019-07-09,10066747830.46,14088790410.65,25010934327.97,21134490786.84,3412216757.58,12207284225.79,12345510391.18,10419358963.58,4391830442.88,6217933139.29,18345561695.62,137640658971.84,0.15354831155788,0.1817118176765414,0.133285918802331,0.10235921940429271,0.08969377568662888,0.08868952180974009,0.0756997172304421,0.0731378933060729,0.024790761560347572,0.0319079440311204,0.04517511893460298
2019-07-10,10138283021.46,14307984149.8,24784018535.41,21283492005.58,3456788502.7,12400693961.21,12151139271.85,10461782172.76,4461407001.01,5940013938.69,18262325758.78,137647928319.25,0.15462268314141794,0.18005369814159394,0.13267417811348214,0.10394623678327482,0.08827694989834925,0.09008994259941773,0.07600392029508608,0.0736537276314544,0.025113262109420133,0.03241172646392873,0.0431536748225748
2019-07-11,10236304340.22,14269277051.15,24739941270.85,21419816982.36,3562215592.32,12324442380.16,11908716902.7,10324228472.43,4572847479.08,5886139822.03,18209739765.18,137453670058.48,0.15583299429725583,0.17998749149676635,0.13247910919681244,0.10381153915409534,0.08663804245920394,0.08966251955961987,0.07511060612668641,0.0744709423609056,0.025915754674316418,0.033268282157431446,0.04282271851690629
2019-07-12,9980193517.29,14524082356.29,25077819808.51,21666794308.73,3595737736.31,12442596651.35,11945799111.22,10346514978.67,4720602701.28,5986809228.38,17738573313.27,138025523711.3,0.15697672232020782,0.18168972762576743,0.12851661661051003,0.10522751130196169,0.08654775428497077,0.09014707075030166,0.0749608818750886,0.07230686940311848,0.026051252258466318,0.034200940335888975,0.0433746532337183
2019-07-15,10001799702.06,14607658863.92,24955034221.68,21821226331.01,3603940799.0,12354924384.51,11998132678.36,10557918099.27,4724952405.23,6090004784.54,17775287095.81,138490879365.38998,0.15756435680820222,0.18019261871996223,0.12834987529331982,0.10547740711054056,0.08663482197051045,0.08921110502817414,0.07623547592195094,0.07221991619875245,0.026022946893791293,0.03411742655459522,0.043974049500200826
2019-07-16,10002321288.57,14613138865.62,25062982091.96,21556715553.84,3621829129.09,12131426892.05,11996105760.39,10618660272.49,4629662159.11,6082596700.55,17524791875.67,137840230589.34,0.15638914315271835,0.18182632156666073,0.12713843992238139,0.10601504947533164,0.08702906044991578,0.08801078495140151,0.07703600195015346,0.07256460066705328,0.026275559128164268,0.033587162030386496,0.044127876705833104
2019-07-17,10006102817.05,14450606283.44,24854896247.59,21494830759.71,3597771671.08,12020338322.89,12372495885.94,10330329655.97,4525106830.41,6055895927.04,17753834174.6,137462208575.72,0.15636901940121045,0.18081257754489571,0.12915429163078254,0.10512421146994735,0.09000652626008629,0.0874446762309125,0.07515032504573514,0.07279166340135015,0.026172805663152103,0.03291891551354916,0.04405498783837855
2019-07-18,10078992618.53,14434303514.43,24998922689.97,21708178501.82,3575753176.25,11974611564.99,12463900681.33,10213426438.3,4550376864.29,5999245266.82,17771817451.94,137769528768.67,0.15756879402752685,0.1814546577418139,0.12899672090612146,0.1047713790083928,0.09046921182592009,0.08691770721736787,0.0741341465677033,0.0731583588084541,0.025954601196713663,0.03302890635512426,0.0435455163448616
2019-07-19,9887810078.65,14326209308.98,24691748470.01,21587863842.46,3519045629.43,12623146979.95,12129969668.3,10169986552.71,4562286746.68,5849940962.94,17514577709.26,136862585949.36996,0.1577338590580633,0.18041269861103093,0.12797199167155313,0.10467586309000286,0.08862882126739356,0.09223226999831585,0.07430801107668839,0.0722462608028452,0.025712254412113857,0.0333347986597867,0.04274317135220642
2019-07-22,9933032617.85,14929568042.18,24834108596.87,21806494672.85,3510143197.44,12078825237.91,12049744147.23,10180812504.03,4527671741.17,5817606413.13,17300139544.79,136968146715.45001,0.15920851085291224,0.18131302198651061,0.12630775811496428,0.10900029240518258,0.08797479148391506,0.08818711158444482,0.07432978212942122,0.0725207492110248,0.02562744171995178,0.03305638463938768,0.04247415587228482
2019-07-23,9965199703.92,14867081165.16,25105965654.37,21976388709.42,3545640615.82,12075463787.7,12185483833.92,10308946701.32,4556972740.7,5888340069.35,17406563411.78,137882046393.46,0.15938542605255662,0.18208292022826275,0.1262424214542672,0.10782463383764497,0.08837614579020334,0.08757821705983009,0.0747664178982549,0.07227336672595736,0.025715027507658,0.033049790454199014,0.042705632991165816
2019-07-24,10026164578.76,14530078394.92,25399220449.1,22363351358.66,3543073698.94,12129923697.17,12130759080.15,10586293722.86,4556120587.36,5981388126.07,18023902734.19,139270276428.18,0.16057519186581432,0.18237359112443546,0.1294167226233999,0.10433007507106505,0.08710228335337358,0.08709628506715326,0.07601258498484581,0.07199069920659182,0.025440271892955713,0.032714235256864274,0.042948059553500846
2019-07-25,10118879226.14,14506426291.77,25459506081.88,22289305553.89,3542488779.22,11985940124.29,12108660508.56,10647049263.21,4531886996.02,5890062367.21,17461672616.1,138541877808.28998,0.16088496782708012,0.18376758338089,0.12603894860053022,0.10470787982131692,0.08740072460484183,0.08651492468490848,0.07685076477700888,0.07303841543235176,0.025569804850790225,0.03271131493028474,0.04251467108999698
2019-07-26,10196279958.87,14564046712.85,25545345064.64,22322560199.95,3554190420.69,11874366652.99,12210321100.55,10546571584.34,4526517048.58,6074472527.14,17423672454.75,138838343725.35,0.16078094567382975,0.18399344431228448,0.12549611286934903,0.10489931183319642,0.08794631780327526,0.08552656517193745,0.07596296024103562,0.07343994234791709,0.025599487326936853,0.032602787725085194,0.043752124695152814
2019-07-29,10146825913.17,14472339348.14,25463913382.63,22303006745.77,3568611475.33,11772355174.71,12325126265.53,10500427999.88,4530075562.81,6078987894.63,17378901922.39,138540571684.99,0.1609853812100762,0.183801128239381,0.1254426895386696,0.10446282393757429,0.08896402054377657,0.08497406233805414,0.0757931620475452,0.07324082606098663,0.025758602205310784,0.032698548213806786,0.04387875566481888
2019-07-30,10080483720.76,14446732549.69,25940316597.08,22138189292.4,3596577515.28,12541554759.92,12338659949.37,10576137294.01,4710091264.53,6046073612.95,17350500093.83,139765316649.81998,0.1583954433263792,0.18559909725009316,0.12414024101058944,0.1033642172176813,0.08828127210046208,0.08973295421597827,0.07567068531392779,0.07212435790501952,0.025732975830414166,0.03370000066848535,0.043258755160969956
2019-07-31,10687666431.41,14297572213.31,25244024683.34,21813873010.43,3586162637.63,11878687615.8,12204871185.79,10464996592.76,4479089654.47,5998517613.76,17211296813.33,137866758452.03003,0.15822431204850598,0.18310450587785101,0.12484007752542159,0.10370572554140932,0.08852656958665361,0.08616063617636388,0.0759065978649323,0.07752170683790113,0.026011800653728906,0.03248853969413138,0.043509528193100666
2019-08-01,10083949876.89,14225199448.93,24648394002.23,21914398673.23,3567845130.31,11634884309.03,12373807932.33,10068416694.72,4472716545.11,6045178064.62,17343560934.82,136378351612.21999,0.16068825010835805,0.18073538586472704,0.12717239011756729,0.10430687334730457,0.09073146717239881,0.08531327862146908,0.07382708894552904,0.07394098665719935,0.026161374500660178,0.032796382213415964,0.044326522451370726
2019-08-02,10110222328.41,14032774529.97,24604585238.41,21530274733.33,3569886577.45,11534370925.94,12326212315.52,9943648857.09,4413788006.64,5915137011.28,17314117955.88,135295018479.92001,0.15913575366801436,0.18185876697346193,0.12797306323920343,0.1037198167946789,0.09110618006493278,0.08525347832856012,0.07349604566975095,0.07472723269490164,0.026385942494843807,0.03262343326628155,0.04372028680537046
2019-08-05,10079000407.01,13640626249.2,23569225176.68,20772812426.13,3500236242.71,10887790506.29,12677056454.2,9654355842.49,4324764233.64,5739705402.59,16950393253.83,131795966194.76999,0.15761341584181443,0.1788311574107591,0.12861086528839938,0.10349805569194497,0.09618698371591786,0.08261095404240117,0.07325228625148249,0.0764742707839412,0.026557992203929067,0.03281408648917829,0.04354993228023216
2019-08-06,10908976928.72,13767540737.99,23079057277.61,21124103449.4,3556423324.22,10661555150.5,12720838318.05,9753728096.13,4286185174.95,5720910286.32,17164708647.84,132744027391.73001,0.15913411597090085,0.17386136108032407,0.12930682445837383,0.10371495432605596,0.09582983557151371,0.08031664670710614,0.07347771713560093,0.08218054810501878,0.02679158824769517,0.03228910000072086,0.0430973083966896
2019-08-07,10179233874.22,14346234977.21,22608935387.99,21130787936.99,3627573452.22,10647600808.79,12768843979.55,9716588191.27,4234194204.11,5581080990.81,17335000558.09,132176074361.25,0.15986847876293794,0.17105164832023678,0.1311508201606273,0.10853881874264439,0.09660480568254368,0.08055618885827308,0.07351245857638065,0.07701268117858583,0.027445008256982203,0.03203449810846657,0.042224593352321586
2019-08-08,10470877512.55,14107846209.76,22611511044.58,22148448654.48,3686136885.74,10926059476.37,13378949537.2,9749699014.08,4063598514.56,5630825343.69,17436113920.4,134210066113.41,0.16502822251621685,0.16847850313606771,0.1299165884149566,0.10511764592857445,0.09968663249069962,0.08141013407397682,0.07264506528028473,0.0780185705571586,0.027465427836278283,0.03027789667524777,0.041955313090538585
2019-08-09,10456333787.06,13983992567.93,21879275250.0,21737337522.51,3704514399.08,10677392405.76,12652252136.65,9669153533.07,4292393460.48,5569939860.73,17330236624.2,131952821547.46996,0.16473567800662756,0.1658113482789676,0.13133661274507463,0.10597721521929918,0.09588466535441502,0.08091825760557014,0.07327735337278504,0.07924297233233728,0.028074537214403582,0.03252975881941118,0.04221160105110914
2019-08-12,10404301291.16,13770301977.7,21397845739.65,21189762072.37,3694496385.13,10670414693.03,12557191597.54,9649042449.39,4228451886.68,5649527809.27,17026497491.11,130237833393.03,0.16270051121338772,0.16429823179779002,0.13073388160357108,0.10573196450638246,0.09641738710168093,0.08193022269365435,0.0740878606316434,0.07988693469555838,0.028367305328097697,0.03246715471624466,0.04337854571198932
2019-08-13,11076900810.39,14181388824.27,21378123043.4,21648568047.34,3697484165.95,10325543551.66,12915284084.52,9733582124.1,3961375099.05,5734214796.3,17277189956.96,131929654503.94002,0.16409175123469663,0.1620418330039783,0.1309575926801508,0.10749204852838055,0.09789523161477158,0.07826552408163573,0.0737785766262983,0.08396065958058878,0.028026179404870465,0.030026419109069186,0.04346418413555953
2019-08-14,10838304395.1,13518527462.79,20761985809.9,20849258508.6,3671617816.78,10029139835.13,12745515647.21,9475401698.15,4308636816.18,5485971705.02,17327136129.24,129011495824.09999,0.16160775731975702,0.1609312850554637,0.13430691597332217,0.10478544858685898,0.0987936428904584,0.0777383423939536,0.07344618119201705,0.08401037695026362,0.028459617442045997,0.03339730919835692,0.042523122997502626
2019-08-15,10558872114.65,13427107051.08,20423720676.35,20781429177.02,3827635765.46,9936132019.47,12973466488.77,9919034978.08,4092214461.48,5477764502.44,16993480560.83,128410857795.63,0.16183545171931107,0.15904979553095894,0.13233678874628865,0.10456364268237871,0.10103091523162074,0.07737766252822384,0.07724451925916158,0.08222725317710114,0.029807726785470157,0.03186813429743527,0.04265811004204985
2019-08-16,10748433658.41,13588499655.85,20650812109.95,21264504047.61,3749648197.4,10247693629.55,13097264611.59,9570802440.34,4132553840.71,5494683340.28,17132425991.46,129677321523.15,0.1639801300477498,0.15924767621193825,0.13211582249099368,0.1047870166983992,0.10099888290221877,0.07902456273143012,0.07380475111549417,0.08288599372783305,0.028915219356459434,0.03186797654493702,0.04237196817254657
2019-08-19,10337138727.24,13803331834.51,20809961953.24,21578628743.11,3781321218.5,10204281632.59,13678795734.17,9700786473.47,4143739018.13,5592311897.8,17177274682.46,130807571915.22002,0.1649646761817099,0.1590883589424587,0.13131712813684107,0.10552395119340889,0.10457189544834303,0.07800986963662682,0.07416074109041139,0.07902553786366269,0.02890751019329965,0.0316781280889127,0.042752203224325054
2019-08-20,10318695812.4,14334977940.33,20768894515.29,21564422055.76,3751739150.39,10784435200.83,13696450502.0,9638378882.49,4115400176.01,5551945696.14,17188697332.27,131714037263.91,0.16372151749135327,0.15768170915356744,0.1305001174463259,0.10883409420977351,0.10398626286549083,0.0818776451231365,0.07317655037160524,0.07834165611160224,0.02848397352571309,0.031244962659250523,0.04215151104218144
